ID,BUYER_FLAG
56780,0
56781,0
56782,0
56783,0
56784,0
56785,0
56786,0
56787,0
56788,0
56789,0
56790,1
56791,0
56792,0
56793,0
56794,1
56795,0
56796,0
56797,0
56798,0
56799,0
56800,0
56801,0
56802,0
56803,1
56804,0
56805,1
56806,0
56807,0
56808,1
56809,0
56810,0
56811,0
56812,1
56813,1
56814,0
56815,0
56816,0
56817,0
56818,0
56819,1
56820,0
56821,0
56822,0
56823,0
56824,0
56825,0
56826,1
56827,0
56828,1
56829,0
56830,0
56831,0
56832,0
56833,0
56834,0
56835,1
56836,0
56837,0
56838,0
56839,0
56840,0
56841,0
56842,0
56843,0
56844,0
56845,0
56846,0
56847,0
56848,0
56849,0
56850,1
56851,0
56852,1
56853,0
56854,0
56855,0
56856,0
56857,0
56858,0
56859,0
56860,0
56861,0
56862,0
56863,0
56864,0
56865,0
56866,0
56867,0
56868,1
56869,0
56870,0
56871,0
56872,0
56873,1
56874,1
56875,0
56876,0
56877,1
56878,0
56879,1
56880,1
56881,0
56882,0
56883,0
56884,0
56885,0
56886,1
56887,1
56888,0
56889,0
56890,0
56891,1
56892,0
56893,0
56894,0
56895,0
56896,0
56897,0
56898,0
56899,0
56900,1
56901,0
56902,0
56903,0
56904,1
56905,0
56906,0
56907,0
56908,0
56909,0
56910,1
56911,0
56912,0
56913,0
56914,1
56915,0
56916,0
56917,0
56918,1
56919,1
56920,0
56921,0
56922,0
56923,1
56924,0
56925,0
56926,0
56927,0
56928,0
56929,0
56930,0
56931,0
56932,0
56933,0
56934,1
56935,0
56936,0
56937,0
56938,0
56939,0
56940,0
56941,0
56942,0
56943,0
56944,0
56945,0
56946,0
56947,0
56948,0
56949,0
56950,0
56951,0
56952,1
56953,0
56954,0
56955,0
56956,0
56957,1
56958,0
56959,1
56960,0
56961,1
56962,0
56963,0
56964,0
56965,0
56966,0
56967,0
56968,0
56969,1
56970,1
56971,1
56972,0
56973,0
56974,0
56975,1
56976,0
56977,0
56978,0
56979,0
56980,0
56981,0
56982,0
56983,0
56984,0
56985,0
56986,0
56987,0
56988,0
56989,1
56990,0
56991,1
56992,1
56993,0
56994,0
56995,0
56996,0
56997,0
56998,0
56999,1
57000,1
57001,0
57002,0
57003,0
57004,0
57005,0
57006,0
57007,1
57008,0
57009,1
57010,0
57011,0
57012,0
57013,0
57014,0
57015,0
57016,1
57017,0
57018,0
57019,0
57020,0
57021,0
57022,0
57023,0
57024,0
57025,0
57026,0
57027,0
57028,0
57029,0
57030,0
57031,0
57032,0
57033,0
57034,1
57035,0
57036,0
57037,0
57038,0
57039,0
57040,0
57041,1
57042,0
57043,0
57044,0
57045,0
57046,0
57047,0
57048,0
57049,0
57050,1
57051,0
57052,0
57053,0
57054,0
57055,0
57056,0
57057,0
57058,0
57059,0
57060,0
57061,1
57062,0
57063,0
57064,0
57065,0
57066,0
57067,0
57068,0
57069,0
57070,0
57071,0
57072,0
57073,0
57074,0
57075,0
57076,0
57077,0
57078,1
57079,0
57080,0
57081,0
57082,0
57083,0
57084,0
57085,0
57086,0
57087,0
57088,1
57089,0
57090,0
57091,0
57092,0
57093,0
57094,0
57095,0
57096,0
57097,0
57098,0
57099,0
57100,0
57101,1
57102,0
57103,1
57104,0
57105,0
57106,0
57107,1
57108,0
57109,0
57110,0
57111,0
57112,0
57113,1
57114,0
57115,1
57116,0
57117,0
57118,0
57119,0
57120,0
57121,0
57122,0
57123,0
57124,0
57125,0
57126,0
57127,0
57128,0
57129,0
57130,0
57131,0
57132,0
57133,0
57134,1
57135,0
57136,0
57137,1
57138,0
57139,0
57140,0
57141,1
57142,0
57143,0
57144,0
57145,0
57146,0
57147,1
57148,0
57149,0
57150,1
57151,0
57152,1
57153,0
57154,0
57155,0
57156,0
57157,0
57158,0
57159,1
57160,1
57161,1
57162,0
57163,0
57164,0
57165,0
57166,0
57167,0
57168,1
57169,0
57170,0
57171,0
57172,1
57173,0
57174,0
57175,0
57176,0
57177,0
57178,0
57179,0
57180,0
57181,0
57182,0
57183,1
57184,0
57185,0
57186,0
57187,0
57188,0
57189,0
57190,0
57191,1
57192,0
57193,1
57194,0
57195,0
57196,0
57197,0
57198,0
57199,0
57200,0
57201,0
57202,0
57203,0
57204,0
57205,0
57206,0
57207,0
57208,0
57209,0
57210,0
57211,0
57212,0
57213,0
57214,0
57215,0
57216,0
57217,0
57218,0
57219,0
57220,1
57221,1
57222,0
57223,1
57224,0
57225,0
57226,0
57227,0
57228,0
57229,0
57230,0
57231,0
57232,0
57233,0
57234,0
57235,0
57236,0
57237,0
57238,0
57239,0
57240,0
57241,0
57242,1
57243,0
57244,1
57245,0
57246,0
57247,0
57248,0
57249,0
57250,0
57251,0
57252,0
57253,0
57254,0
57255,1
57256,0
57257,1
57258,0
57259,0
57260,0
57261,0
57262,0
57263,0
57264,0
57265,0
57266,0
57267,0
57268,1
57269,0
57270,0
57271,0
57272,0
57273,1
57274,1
57275,0
57276,0
57277,1
57278,0
57279,0
57280,0
57281,0
57282,0
57283,1
57284,0
57285,0
57286,0
57287,0
57288,0
57289,0
57290,0
57291,0
57292,0
57293,0
57294,0
57295,0
57296,0
57297,0
57298,0
57299,0
57300,1
57301,0
57302,0
57303,0
57304,0
57305,0
57306,0
57307,0
57308,0
57309,1
57310,0
57311,0
57312,0
57313,1
57314,0
57315,0
57316,0
57317,0
57318,0
57319,0
57320,0
57321,0
57322,0
57323,0
57324,1
57325,0
57326,0
57327,0
57328,0
57329,1
57330,0
57331,0
57332,0
57333,0
57334,0
57335,0
57336,0
57337,1
57338,0
57339,0
57340,0
57341,0
57342,0
57343,0
57344,0
57345,0
57346,0
57347,0
57348,0
57349,0
57350,1
57351,0
57352,0
57353,0
57354,1
57355,0
57356,1
57357,0
57358,0
57359,0
57360,0
57361,0
57362,1
57363,0
57364,0
57365,0
57366,0
57367,0
57368,0
57369,1
57370,0
57371,0
57372,0
57373,0
57374,0
57375,0
57376,0
57377,0
57378,0
57379,0
57380,0
57381,0
57382,0
57383,0
57384,0
57385,0
57386,1
57387,1
57388,0
57389,1
57390,1
57391,0
57392,0
57393,0
57394,0
57395,1
57396,0
57397,0
57398,0
57399,0
57400,0
57401,0
57402,0
57403,0
57404,0
57405,0
57406,1
57407,0
57408,0
57409,0
57410,0
57411,1
57412,0
57413,0
57414,0
57415,0
57416,0
57417,0
57418,0
57419,0
57420,0
57421,1
57422,0
57423,0
57424,0
57425,0
57426,0
57427,1
57428,0
57429,1
57430,0
57431,0
57432,1
57433,0
57434,0
57435,0
57436,0
57437,1
57438,0
57439,0
57440,1
57441,0
57442,0
57443,1
57444,0
57445,0
57446,1
57447,1
57448,0
57449,0
57450,0
57451,0
57452,0
57453,0
57454,0
57455,1
57456,1
57457,1
57458,0
57459,0
57460,0
57461,0
57462,0
57463,0
57464,0
57465,0
57466,0
57467,0
57468,0
57469,0
57470,0
57471,1
57472,0
57473,0
57474,0
57475,0
57476,0
57477,0
57478,0
57479,0
57480,0
57481,0
57482,0
57483,0
57484,0
57485,0
57486,0
57487,0
57488,1
57489,1
57490,0
57491,1
57492,1
57493,0
57494,0
57495,1
57496,0
57497,0
57498,0
57499,0
57500,0
57501,0
57502,0
57503,0
57504,0
57505,1
57506,0
57507,0
57508,0
57509,0
57510,0
57511,1
57512,1
57513,0
57514,0
57515,1
57516,0
57517,0
57518,0
57519,0
57520,0
57521,0
57522,0
57523,1
57524,0
57525,0
57526,0
57527,0
57528,0
57529,0
57530,0
57531,0
57532,0
57533,0
57534,0
57535,0
57536,0
57537,0
57538,1
57539,0
57540,0
57541,1
57542,1
57543,0
57544,0
57545,0
57546,0
57547,0
57548,0
57549,0
57550,0
57551,0
57552,0
57553,1
57554,0
57555,0
57556,0
57557,0
57558,0
57559,0
57560,0
57561,1
57562,0
57563,0
57564,0
57565,0
57566,0
57567,0
57568,0
57569,0
57570,0
57571,1
57572,0
57573,0
57574,0
57575,0
57576,0
57577,1
57578,0
57579,1
57580,0
57581,0
57582,0
57583,0
57584,0
57585,1
57586,0
57587,0
57588,0
57589,0
57590,0
57591,1
57592,0
57593,0
57594,0
57595,0
57596,0
57597,1
57598,0
57599,0
57600,0
57601,0
57602,0
57603,0
57604,0
57605,0
57606,0
57607,0
57608,0
57609,0
57610,0
57611,1
57612,0
57613,1
57614,0
57615,0
57616,1
57617,0
57618,1
57619,0
57620,0
57621,0
57622,0
57623,0
57624,1
57625,0
57626,0
57627,0
57628,0
57629,0
57630,0
57631,0
57632,0
57633,0
57634,0
57635,0
57636,0
57637,0
57638,0
57639,0
57640,1
57641,0
57642,0
57643,0
57644,0
57645,0
57646,0
57647,0
57648,0
57649,0
57650,0
57651,0
57652,0
57653,1
57654,1
57655,0
57656,0
57657,0
57658,0
57659,0
57660,0
57661,0
57662,0
57663,0
57664,0
57665,0
57666,0
57667,0
57668,0
57669,0
57670,0
57671,0
57672,0
57673,1
57674,0
57675,0
57676,1
57677,0
57678,0
57679,0
57680,0
57681,0
57682,1
57683,0
57684,0
57685,0
57686,0
57687,0
57688,0
57689,0
57690,0
57691,0
57692,0
57693,0
57694,0
57695,0
57696,0
57697,0
57698,0
57699,0
57700,1
57701,0
57702,0
57703,0
57704,1
57705,0
57706,1
57707,1
57708,0
57709,1
57710,0
57711,0
57712,0
57713,0
57714,0
57715,0
57716,1
57717,0
57718,1
57719,0
57720,0
57721,0
57722,1
57723,0
57724,0
57725,0
57726,0
57727,0
57728,0
57729,0
57730,0
57731,0
57732,0
57733,0
57734,0
57735,0
57736,1
57737,0
57738,0
57739,1
57740,0
57741,0
57742,0
57743,0
57744,0
57745,0
57746,0
57747,0
57748,0
57749,0
57750,0
57751,0
57752,0
57753,0
57754,1
57755,0
57756,0
57757,0
57758,1
57759,1
57760,0
57761,0
57762,0
57763,0
57764,0
57765,0
57766,0
57767,0
57768,0
57769,0
57770,0
57771,0
57772,0
57773,0
57774,0
57775,0
57776,0
57777,0
57778,0
57779,0
57780,0
57781,0
57782,1
57783,0
57784,0
57785,0
57786,0
57787,0
57788,0
57789,0
57790,1
57791,0
57792,1
57793,0
57794,0
57795,0
57796,0
57797,0
57798,0
57799,0
57800,0
57801,1
57802,0
57803,0
57804,0
57805,0
57806,0
57807,0
57808,0
57809,0
57810,0
57811,0
57812,0
57813,0
57814,0
57815,0
57816,0
57817,0
57818,0
57819,0
57820,0
57821,0
57822,0
57823,0
57824,0
57825,0
57826,1
57827,0
57828,0
57829,1
57830,1
57831,0
57832,1
57833,0
57834,0
57835,0
57836,0
57837,0
57838,0
57839,0
57840,0
57841,0
57842,1
57843,0
57844,0
57845,0
57846,0
57847,1
57848,1
57849,0
57850,0
57851,1
57852,0
57853,0
57854,0
57855,0
57856,0
57857,0
57858,0
57859,0
57860,0
57861,1
57862,0
57863,0
57864,0
57865,0
57866,0
57867,1
57868,1
57869,0
57870,1
57871,1
57872,0
57873,0
57874,0
57875,0
57876,1
57877,0
57878,0
57879,0
57880,0
57881,0
57882,0
57883,0
57884,0
57885,0
57886,1
57887,0
57888,0
57889,0
57890,1
57891,0
57892,0
57893,0
57894,0
57895,0
57896,0
57897,0
57898,0
57899,0
57900,0
57901,0
57902,0
57903,0
57904,1
57905,0
57906,0
57907,1
57908,0
57909,0
57910,1
57911,0
57912,0
57913,0
57914,0
57915,0
57916,0
57917,0
57918,0
57919,1
57920,0
57921,0
57922,0
57923,0
57924,0
57925,1
57926,0
57927,0
57928,0
57929,0
57930,0
57931,0
57932,0
57933,0
57934,0
57935,0
57936,0
57937,0
57938,1
57939,1
57940,1
57941,1
57942,0
57943,0
57944,0
57945,0
57946,0
57947,1
57948,0
57949,0
57950,0
57951,0
57952,0
57953,1
57954,0
57955,0
57956,0
57957,0
57958,0
57959,1
57960,0
57961,0
57962,0
57963,0
57964,0
57965,1
57966,0
57967,0
57968,1
57969,0
57970,0
57971,0
57972,0
57973,0
57974,1
57975,1
57976,0
57977,0
57978,0
57979,0
57980,0
57981,0
57982,0
57983,0
57984,0
57985,0
57986,0
57987,0
57988,0
57989,0
57990,0
57991,0
57992,0
57993,0
57994,0
57995,0
57996,0
57997,0
57998,1
57999,0
58000,1
58001,0
58002,1
58003,0
58004,0
58005,0
58006,0
58007,0
58008,0
58009,0
58010,0
58011,0
58012,0
58013,1
58014,0
58015,0
58016,0
58017,1
58018,0
58019,0
58020,0
58021,1
58022,0
58023,0
58024,0
58025,0
58026,0
58027,0
58028,0
58029,0
58030,0
58031,0
58032,0
58033,0
58034,0
58035,0
58036,0
58037,0
58038,0
58039,1
58040,0
58041,0
58042,0
58043,1
58044,0
58045,0
58046,0
58047,0
58048,1
58049,0
58050,1
58051,0
58052,0
58053,0
58054,0
58055,0
58056,0
58057,1
58058,1
58059,0
58060,1
58061,0
58062,0
58063,0
58064,0
58065,1
58066,0
58067,0
58068,1
58069,0
58070,0
58071,1
58072,0
58073,0
58074,1
58075,0
58076,0
58077,0
58078,0
58079,1
58080,0
58081,0
58082,0
58083,0
58084,0
58085,0
58086,0
58087,0
58088,0
58089,0
58090,0
58091,1
58092,0
58093,0
58094,0
58095,0
58096,0
58097,0
58098,0
58099,0
58100,0
58101,0
58102,0
58103,0
58104,0
58105,0
58106,0
58107,0
58108,1
58109,0
58110,0
58111,0
58112,1
58113,1
58114,0
58115,0
58116,0
58117,0
58118,0
58119,0
58120,1
58121,0
58122,0
58123,0
58124,0
58125,1
58126,0
58127,0
58128,0
58129,0
58130,0
58131,0
58132,0
58133,1
58134,0
58135,0
58136,1
58137,0
58138,0
58139,0
58140,0
58141,0
58142,0
58143,0
58144,0
58145,0
58146,1
58147,0
58148,0
58149,0
58150,0
58151,0
58152,0
58153,0
58154,0
58155,1
58156,0
58157,1
58158,0
58159,0
58160,0
58161,0
58162,0
58163,0
58164,0
58165,0
58166,0
58167,0
58168,0
58169,0
58170,0
58171,0
58172,0
58173,0
58174,1
58175,1
58176,0
58177,0
58178,0
58179,0
58180,0
58181,0
58182,1
58183,0
58184,0
58185,0
58186,0
58187,1
58188,0
58189,0
58190,0
58191,0
58192,0
58193,0
58194,0
58195,1
58196,0
58197,0
58198,0
58199,0
58200,0
58201,0
58202,0
58203,0
58204,0
58205,0
58206,0
58207,1
58208,0
58209,0
58210,0
58211,0
58212,0
58213,0
58214,0
58215,0
58216,1
58217,0
58218,0
58219,0
58220,0
58221,1
58222,0
58223,1
58224,0
58225,1
58226,0
58227,0
58228,1
58229,0
58230,0
58231,0
58232,1
58233,0
58234,0
58235,0
58236,0
58237,0
58238,0
58239,0
58240,0
58241,0
58242,0
58243,0
58244,0
58245,0
58246,0
58247,0
58248,0
58249,0
58250,0
58251,0
58252,1
58253,0
58254,0
58255,0
58256,0
58257,0
58258,1
58259,0
58260,0
58261,0
58262,1
58263,0
58264,0
58265,0
58266,0
58267,0
58268,1
58269,0
58270,0
58271,0
58272,0
58273,0
58274,0
58275,0
58276,0
58277,1
58278,0
58279,0
58280,0
58281,0
58282,0
58283,0
58284,0
58285,0
58286,0
58287,0
58288,0
58289,0
58290,0
58291,1
58292,0
58293,0
58294,0
58295,0
58296,0
58297,0
58298,0
58299,0
58300,0
58301,0
58302,0
58303,0
58304,0
58305,0
58306,0
58307,1
58308,0
58309,0
58310,0
58311,0
58312,0
58313,0
58314,0
58315,0
58316,0
58317,0
58318,0
58319,0
58320,0
58321,0
58322,0
58323,0
58324,0
58325,0
58326,1
58327,0
58328,0
58329,0
58330,1
58331,1
58332,0
58333,0
58334,0
58335,1
58336,0
58337,0
58338,0
58339,0
58340,1
58341,0
58342,0
58343,0
58344,0
58345,0
58346,0
58347,0
58348,0
58349,0
58350,0
58351,0
58352,0
58353,0
58354,0
58355,0
58356,0
58357,0
58358,0
58359,0
58360,0
58361,0
58362,0
58363,1
58364,0
58365,0
58366,0
58367,0
58368,1
58369,0
58370,0
58371,1
58372,1
58373,0
58374,0
58375,0
58376,0
58377,0
58378,0
58379,1
58380,0
58381,0
58382,1
58383,0
58384,0
58385,0
58386,0
58387,0
58388,1
58389,0
58390,0
58391,0
58392,0
58393,1
58394,0
58395,0
58396,0
58397,0
58398,1
58399,0
58400,1
58401,0
58402,0
58403,0
58404,1
58405,0
58406,0
58407,0
58408,1
58409,0
58410,0
58411,0
58412,0
58413,0
58414,0
58415,1
58416,1
58417,0
58418,0
58419,0
58420,0
58421,0
58422,0
58423,0
58424,0
58425,0
58426,0
58427,1
58428,0
58429,0
58430,0
58431,0
58432,0
58433,0
58434,0
58435,0
58436,0
58437,0
58438,0
58439,1
58440,0
58441,0
58442,0
58443,0
58444,1
58445,0
58446,0
58447,0
58448,0
58449,0
58450,0
58451,0
58452,0
58453,1
58454,0
58455,0
58456,0
58457,0
58458,0
58459,0
58460,0
58461,0
58462,0
58463,0
58464,0
58465,0
58466,0
58467,0
58468,0
58469,1
58470,0
58471,0
58472,0
58473,0
58474,0
58475,1
58476,0
58477,0
58478,0
58479,0
58480,0
58481,1
58482,1
58483,1
58484,0
58485,0
58486,0
58487,0
58488,0
58489,1
58490,0
58491,0
58492,0
58493,0
58494,0
58495,0
58496,0
58497,0
58498,0
58499,1
58500,0
58501,0
58502,0
58503,0
58504,0
58505,0
58506,0
58507,1
58508,0
58509,1
58510,1
58511,0
58512,0
58513,0
58514,0
58515,0
58516,0
58517,0
58518,0
58519,0
58520,0
58521,1
58522,0
58523,0
58524,0
58525,0
58526,0
58527,0
58528,0
58529,0
58530,0
58531,0
58532,0
58533,0
58534,0
58535,0
58536,0
58537,0
58538,0
58539,1
58540,0
58541,1
58542,0
58543,0
58544,0
58545,0
58546,0
58547,0
58548,0
58549,0
58550,0
58551,1
58552,0
58553,1
58554,0
58555,0
58556,0
58557,0
58558,1
58559,0
58560,1
58561,0
58562,0
58563,0
58564,1
58565,0
58566,0
58567,0
58568,0
58569,0
58570,0
58571,0
58572,1
58573,0
58574,0
58575,0
58576,0
58577,0
58578,0
58579,0
58580,0
58581,0
58582,0
58583,0
58584,1
58585,0
58586,0
58587,0
58588,0
58589,1
58590,1
58591,0
58592,1
58593,0
58594,0
58595,0
58596,0
58597,0
58598,0
58599,0
58600,0
58601,0
58602,0
58603,0
58604,0
58605,0
58606,0
58607,0
58608,0
58609,1
58610,0
58611,0
58612,0
58613,0
58614,0
58615,0
58616,0
58617,0
58618,0
58619,0
58620,0
58621,0
58622,0
58623,0
58624,0
58625,0
58626,0
58627,1
58628,0
58629,0
58630,0
58631,1
58632,0
58633,0
58634,0
58635,0
58636,0
58637,0
58638,0
58639,0
58640,1
58641,0
58642,0
58643,0
58644,0
58645,0
58646,0
58647,0
58648,0
58649,0
58650,1
58651,0
58652,0
58653,0
58654,0
58655,0
58656,0
58657,0
58658,0
58659,1
58660,0
58661,0
58662,0
58663,0
58664,0
58665,0
58666,1
58667,0
58668,0
58669,0
58670,0
58671,0
58672,0
58673,0
58674,0
58675,0
58676,1
58677,0
58678,1
58679,0
58680,1
58681,0
58682,0
58683,0
58684,1
58685,0
58686,0
58687,0
58688,0
58689,0
58690,1
58691,0
58692,0
58693,0
58694,0
58695,1
58696,0
58697,0
58698,1
58699,0
58700,0
58701,0
58702,1
58703,0
58704,0
58705,0
58706,1
58707,1
58708,0
58709,0
58710,0
58711,0
58712,0
58713,0
58714,0
58715,1
58716,0
58717,0
58718,0
58719,0
58720,0
58721,0
58722,0
58723,0
58724,0
58725,1
58726,0
58727,1
58728,0
58729,0
58730,1
58731,0
58732,1
58733,0
58734,0
58735,0
58736,0
58737,1
58738,0
58739,1
58740,0
58741,0
58742,0
58743,0
58744,0
58745,0
58746,0
58747,1
58748,0
58749,1
58750,0
58751,0
58752,0
58753,0
58754,0
58755,0
58756,0
58757,0
58758,0
58759,0
58760,0
58761,0
58762,1
58763,0
58764,1
58765,0
58766,0
58767,1
58768,0
58769,0
58770,0
58771,1
58772,0
58773,0
58774,0
58775,0
58776,1
58777,0
58778,0
58779,1
58780,0
58781,0
58782,0
58783,0
58784,0
58785,0
58786,0
58787,0
58788,0
58789,0
58790,0
58791,0
58792,0
58793,0
58794,0
58795,0
58796,1
58797,0
58798,0
58799,0
58800,0
58801,0
58802,0
58803,0
58804,0
58805,0
58806,0
58807,0
58808,0
58809,1
58810,0
58811,0
58812,0
58813,1
58814,0
58815,0
58816,0
58817,0
58818,0
58819,1
58820,0
58821,0
58822,0
58823,0
58824,0
58825,0
58826,1
58827,1
58828,0
58829,0
58830,0
58831,1
58832,0
58833,0
58834,0
58835,1
58836,0
58837,0
58838,0
58839,0
58840,0
58841,0
58842,0
58843,0
58844,0
58845,0
58846,0
58847,0
58848,1
58849,0
58850,0
58851,0
58852,0
58853,0
58854,0
58855,1
58856,0
58857,0
58858,0
58859,0
58860,0
58861,0
58862,0
58863,1
58864,0
58865,1
58866,0
58867,0
58868,0
58869,0
58870,0
58871,1
58872,0
58873,0
58874,1
58875,0
58876,1
58877,1
58878,0
58879,0
58880,1
58881,0
58882,0
58883,1
58884,0
58885,0
58886,0
58887,0
58888,0
58889,1
58890,1
58891,0
58892,0
58893,1
58894,0
58895,0
58896,0
58897,0
58898,0
58899,1
58900,0
58901,0
58902,1
58903,1
58904,0
58905,0
58906,0
58907,0
58908,0
58909,0
58910,1
58911,0
58912,0
58913,0
58914,0
58915,0
58916,0
58917,0
58918,0
58919,0
58920,0
58921,0
58922,0
58923,0
58924,0
58925,0
58926,0
58927,0
58928,0
58929,0
58930,1
58931,0
58932,0
58933,0
58934,0
58935,0
58936,0
58937,0
58938,1
58939,0
58940,0
58941,1
58942,0
58943,0
58944,0
58945,0
58946,0
58947,0
58948,0
58949,0
58950,1
58951,0
58952,0
58953,0
58954,0
58955,0
58956,0
58957,0
58958,1
58959,0
58960,1
58961,0
58962,0
58963,0
58964,0
58965,0
58966,0
58967,0
58968,0
58969,0
58970,0
58971,0
58972,0
58973,0
58974,0
58975,0
58976,0
58977,0
58978,0
58979,0
58980,0
58981,0
58982,0
58983,0
58984,0
58985,0
58986,1
58987,0
58988,0
58989,1
58990,1
58991,0
58992,0
58993,0
58994,0
58995,1
58996,0
58997,0
58998,0
58999,0
59000,0
59001,1
59002,0
59003,0
59004,0
59005,0
59006,0
59007,0
59008,0
59009,0
59010,1
59011,0
59012,1
59013,0
59014,1
59015,0
59016,1
59017,0
59018,0
59019,0
59020,0
59021,0
59022,1
59023,1
59024,0
59025,0
59026,0
59027,0
59028,1
59029,0
59030,0
59031,0
59032,0
59033,0
59034,0
59035,0
59036,0
59037,0
59038,0
59039,0
59040,0
59041,0
59042,0
59043,0
59044,0
59045,1
59046,0
59047,0
59048,1
59049,0
59050,0
59051,0
59052,0
59053,1
59054,0
59055,0
59056,0
59057,0
59058,0
59059,0
59060,1
59061,0
59062,0
59063,1
59064,0
59065,1
59066,0
59067,0
59068,1
59069,0
59070,0
59071,0
59072,0
59073,0
59074,0
59075,1
59076,1
59077,0
59078,0
59079,0
59080,0
59081,1
59082,0
59083,0
59084,0
59085,0
59086,0
59087,0
59088,0
59089,0
59090,1
59091,1
59092,0
59093,1
59094,0
59095,0
59096,0
59097,0
59098,1
59099,1
59100,0
59101,0
59102,0
59103,1
59104,0
59105,0
59106,0
59107,0
59108,0
59109,0
59110,0
59111,0
59112,0
59113,1
59114,0
59115,0
59116,1
59117,0
59118,0
59119,0
59120,0
59121,0
59122,1
59123,0
59124,0
59125,0
59126,0
59127,0
59128,0
59129,0
59130,0
59131,0
59132,0
59133,0
59134,0
59135,0
59136,0
59137,0
59138,0
59139,0
59140,0
59141,0
59142,0
59143,0
59144,0
59145,0
59146,0
59147,0
59148,0
59149,1
59150,0
59151,1
59152,1
59153,0
59154,1
59155,0
59156,1
59157,0
59158,0
59159,0
59160,0
59161,0
59162,0
59163,0
59164,0
59165,0
59166,0
59167,1
59168,0
59169,0
59170,0
59171,0
59172,0
59173,0
59174,0
59175,0
59176,1
59177,1
59178,1
59179,0
59180,0
59181,0
59182,0
59183,0
59184,0
59185,0
59186,0
59187,0
59188,0
59189,0
59190,0
59191,0
59192,0
59193,0
59194,1
59195,0
59196,1
59197,0
59198,0
59199,0
59200,1
59201,0
59202,0
59203,0
59204,0
59205,0
59206,0
59207,0
59208,1
59209,0
59210,0
59211,0
59212,1
59213,0
59214,1
59215,0
59216,0
59217,0
59218,0
59219,0
59220,0
59221,0
59222,0
59223,0
59224,1
59225,0
59226,0
59227,0
59228,1
59229,0
59230,1
59231,0
59232,0
59233,1
59234,1
59235,1
59236,1
59237,0
59238,0
59239,0
59240,0
59241,1
59242,0
59243,0
59244,0
59245,0
59246,0
59247,0
59248,0
59249,0
59250,0
59251,0
59252,0
59253,1
59254,0
59255,0
59256,0
59257,0
59258,0
59259,0
59260,0
59261,0
59262,0
59263,0
59264,0
59265,0
59266,0
59267,0
59268,0
59269,0
59270,0
59271,0
59272,0
59273,0
59274,0
59275,0
59276,0
59277,0
59278,0
59279,0
59280,0
59281,0
59282,0
59283,0
59284,0
59285,0
59286,1
59287,0
59288,0
59289,1
59290,0
59291,0
59292,1
59293,0
59294,0
59295,0
59296,0
59297,0
59298,0
59299,0
59300,0
59301,0
59302,1
59303,0
59304,0
59305,0
59306,0
59307,0
59308,0
59309,0
59310,0
59311,0
59312,0
59313,0
59314,0
59315,0
59316,1
59317,0
59318,0
59319,0
59320,0
59321,0
59322,0
59323,0
59324,0
59325,0
59326,0
59327,0
59328,0
59329,0
59330,0
59331,0
59332,0
59333,0
59334,0
59335,0
59336,0
59337,0
59338,1
59339,0
59340,0
59341,0
59342,0
59343,0
59344,0
59345,0
59346,0
59347,0
59348,1
59349,0
59350,0
59351,0
59352,0
59353,0
59354,0
59355,0
59356,0
59357,0
59358,0
59359,0
59360,0
59361,0
59362,0
59363,0
59364,0
59365,0
59366,0
59367,1
59368,0
59369,0
59370,0
59371,0
59372,0
59373,1
59374,0
59375,0
59376,0
59377,1
59378,0
59379,0
59380,0
59381,0
59382,0
59383,0
59384,1
59385,0
59386,0
59387,0
59388,0
59389,0
59390,0
59391,1
59392,0
59393,0
59394,0
59395,0
59396,1
59397,0
59398,0
59399,0
59400,0
59401,0
59402,0
59403,0
59404,1
59405,0
59406,0
59407,0
59408,0
59409,0
59410,0
59411,0
59412,0
59413,1
59414,0
59415,1
59416,1
59417,0
59418,0
59419,1
59420,0
59421,0
59422,0
59423,0
59424,0
59425,0
59426,0
59427,0
59428,0
59429,1
59430,0
59431,0
59432,1
59433,0
59434,0
59435,0
59436,0
59437,1
59438,0
59439,0
59440,0
59441,0
59442,1
59443,1
59444,0
59445,1
59446,0
59447,0
59448,0
59449,0
59450,0
59451,1
59452,0
59453,1
59454,0
59455,0
59456,0
59457,0
59458,0
59459,0
59460,1
59461,0
59462,0
59463,0
59464,0
59465,0
59466,1
59467,0
59468,0
59469,0
59470,0
59471,0
59472,1
59473,0
59474,0
59475,0
59476,0
59477,0
59478,0
59479,1
59480,0
59481,0
59482,0
59483,0
59484,1
59485,0
59486,0
59487,0
59488,0
59489,1
59490,0
59491,0
59492,1
59493,0
59494,0
59495,0
59496,0
59497,0
59498,0
59499,1
59500,0
59501,0
59502,0
59503,1
59504,0
59505,1
59506,0
59507,0
59508,0
59509,0
59510,0
59511,0
59512,1
59513,0
59514,1
59515,1
59516,0
59517,0
59518,0
59519,0
59520,0
59521,0
59522,0
59523,0
59524,0
59525,0
59526,0
59527,0
59528,1
59529,0
59530,0
59531,0
59532,0
59533,0
59534,0
59535,0
59536,0
59537,0
59538,0
59539,0
59540,1
59541,0
59542,0
59543,0
59544,1
59545,0
59546,0
59547,0
59548,0
59549,0
59550,0
59551,0
59552,0
59553,0
59554,0
59555,1
59556,1
59557,1
59558,0
59559,0
59560,0
59561,0
59562,0
59563,0
59564,0
59565,0
59566,0
59567,1
59568,0
59569,0
59570,0
59571,1
59572,0
59573,0
59574,0
59575,0
59576,0
